type,theme,title,price,sales,user_comment_date,user_buy_type,user_content,user_albums,user_reply,user_append_date,user_append,user_reply_flag,polarity
Molly,大娃,POPMART泡泡玛特 MOLLY × PEKO可动人偶潮流手办收藏创意礼物,499,700,22-Oct,高约13CM MOLLY × PEKO可动人偶,此用户没有填写评价。,0,,,,否,中性
Molly,大娃,POPMART泡泡玛特 MOLLY × PEKO可动人偶潮流手办收藏创意礼物,499,700,22-Oct,高约13CM MOLLY × PEKO可动人偶,此用户没有填写评价。,0,,,,否,中性
Molly,大娃,POPMART泡泡玛特 MOLLY星尘可动人偶娃娃潮玩手办艺术玩具,499,700,22-Oct,高约13CM MOLLY星尘可动人偶,个人认为是泡泡玛特有史以来最好看的玩偶了,2,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY星尘可动人偶娃娃潮玩手办艺术玩具,499,700,22-Oct,高约13CM MOLLY星尘可动人偶,喜欢！发货还挺快，送的包也不错实用。,3,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY星尘可动人偶娃娃潮玩手办艺术玩具,499,700,22-Oct,高约13CM MOLLY星尘可动人偶,整体评价：挺好看的，值得买，就是贵的时候买的,0,回复：亲爱的，很抱歉没有让您满意，购物有任何问题可以随时联系在线客服哦，创造潮流、传递美好，泡泡一直都在哦,,,是,积极
Molly,大娃,POPMART泡泡玛特 MOLLY星尘可动人偶娃娃潮玩手办艺术玩具,499,700,22-Oct,高约13CM MOLLY星尘可动人偶,399入手，好小一只。,1,回复：亲爱的，很抱歉没有让您百分百满意，商品都是正常尺寸的哦，如有特殊会注明的哦，购买前也可以参考详情页或咨询在线客服哦，售后任何问题可以随时联系在线客服哦，~您的满意是我们永恒的追求~,,,是,消极
Molly,大娃,POPMART泡泡玛特 MOLLY星尘可动人偶娃娃潮玩手办艺术玩具,499,700,22-Oct,高约13CM MOLLY星尘可动人偶,很可爱，酷酷的Molly，喜欢。,0,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY星尘可动人偶娃娃潮玩手办艺术玩具,499,700,22-Oct,高约13CM MOLLY星尘可动人偶,发货及时，快递给力，包装完整，配件齐全，造型可动，钟意放心入,2,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY星尘可动人偶娃娃潮玩手办艺术玩具,499,700,22-Oct,高约13CM MOLLY星尘可动人偶,此用户没有填写评价。,0,,,,否,中性
Molly,大娃,POPMART泡泡玛特 MOLLY星尘可动人偶娃娃潮玩手办艺术玩具,499,700,22-Oct,高约13CM MOLLY星尘可动人偶,此用户没有填写评价。,0,,,,否,中性
Molly,大娃,POPMART泡泡玛特 MOLLY星尘可动人偶娃娃潮玩手办艺术玩具,499,700,22-Oct,高约13CM MOLLY星尘可动人偶,此用户没有填写评价。,0,,,,否,中性
Molly,大娃,POPMART泡泡玛特 MOLLY星尘可动人偶娃娃潮玩手办艺术玩具,499,700,22-Oct,高约13CM MOLLY星尘可动人偶,此用户没有填写评价。,0,,,,否,中性
Molly,大娃,POPMART泡泡玛特 MOLLY星尘可动人偶娃娃潮玩手办艺术玩具,499,700,22-Oct,高约13CM MOLLY星尘可动人偶,此用户没有填写评价。,0,,,,否,中性
Molly,大娃,POPMART泡泡玛特 MOLLY星尘可动人偶娃娃潮玩手办艺术玩具,499,700,22-Oct,高约13CM MOLLY星尘可动人偶,此用户没有填写评价。,0,,,,否,中性
Molly,大娃,POPMART泡泡玛特 MOLLY星尘可动人偶娃娃潮玩手办艺术玩具,499,700,22-Oct,高约13CM MOLLY星尘可动人偶,太有感觉了，头盔 和衣服都特别有感觉 开心开心,1,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY星尘可动人偶娃娃潮玩手办艺术玩具,499,700,22-Oct,高约13CM MOLLY星尘可动人偶,好评！,0,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY星尘可动人偶娃娃潮玩手办艺术玩具,499,700,22-Oct,高约13CM MOLLY星尘可动人偶,好评！,0,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY星尘可动人偶娃娃潮玩手办艺术玩具,499,700,22-Oct,高约13CM MOLLY星尘可动人偶,此用户没有填写评价。,0,,,,否,中性
Molly,大娃,POPMART泡泡玛特 MOLLY星尘可动人偶娃娃潮玩手办艺术玩具,499,700,22-Oct,高约13CM MOLLY星尘可动人偶,好评！,0,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY星尘可动人偶娃娃潮玩手办艺术玩具,499,700,22-Oct,高约13CM MOLLY星尘可动人偶,此用户没有填写评价。,0,,,,否,中性
Molly,大娃,POPMART泡泡玛特 MOLLY星尘可动人偶娃娃潮玩手办艺术玩具,499,700,22-Oct,高约13CM MOLLY星尘可动人偶,此用户没有填写评价。,1,,,,否,中性
Molly,大娃,POPMART泡泡玛特 MOLLY星尘可动人偶娃娃潮玩手办艺术玩具,499,700,22-Oct,高约13CM MOLLY星尘可动人偶,超级好看！不过赠送的那么多重复的是什么意思……,3,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY星尘可动人偶娃娃潮玩手办艺术玩具,499,700,22-Oct,高约13CM MOLLY星尘可动人偶,此用户没有填写评价。,1,,,,否,中性
Molly,大娃,POPMART泡泡玛特 MOLLY星尘可动人偶娃娃潮玩手办艺术玩具,499,700,22-Oct,高约13CM MOLLY星尘可动人偶,超级喜欢,0,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY星尘可动人偶娃娃潮玩手办艺术玩具,499,700,22-Oct,高约13CM MOLLY星尘可动人偶,好评！,0,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY星尘可动人偶娃娃潮玩手办艺术玩具,499,700,22-Oct,高约13CM MOLLY星尘可动人偶,漂亮！,1,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Oct,高约13CM MOLLY沙滩音乐节可动人偶,好看 酷酷的茉莉,0,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Jan,高约13CM MOLLY沙滩音乐节可动人偶,诈骗公司，明明适合要求有赠品送！ 现在不承认了！,1,,37天后追评,诈骗公司，明明适合要求有赠品送！ 现在不承认了！,否,消极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Jan,高约13CM MOLLY沙滩音乐节可动人偶,卖家非常***。商品质量问题，电话客服过来说补偿一张30一张40，次月领取。为了防止他们耍赖，我还在线上确认下，线上客服也说是一张30，一张40。等我真的到可以领取的时，等了十几分钟，客服跟我说，只有2张20！！我提供了截图，也****说上个客服搞错了！！！所以电话客服跟我说的是我听错了，之前线上客服也是搞错了。反正最终要领的时候，直接耍赖不承认，要不要面孔？！,3,回复：亲爱的，很抱歉没有让您满意，购物有任何问题可以随时联系在线客服哦，创造潮流、传递美好，泡泡一直都在哦,,,是,消极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Feb,高约13CM MOLLY沙滩音乐节可动人偶,活动买的，脸很好看，小雀斑很可爱，关节有些松，送的水杯和咬线器也很好看！,1,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Jan,高约13CM MOLLY沙滩音乐节可动人偶,茉莉这个这个沙滩风可爱到犯规啊～啊～卡哇伊,2,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Feb,高约13CM MOLLY沙滩音乐节可动人偶,哈哈，可爱(?ω?)hiahiahia,2,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Feb,高约13CM MOLLY沙滩音乐节可动人偶,做工质量：很好,0,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Feb,高约13CM MOLLY沙滩音乐节可动人偶,送姐姐的 很喜欢,0,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Mar,高约13CM MOLLY沙滩音乐节可动人偶,质感比前几代提升了，肤色也比以前白点，小雀斑很点睛，这款好看啊,4,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Mar,高约13CM MOLLY沙滩音乐节可动人偶,一如既往的可爱。发货很快，包装很好，八角尖尖，娃很乖，特别是小马甲外套，真的是很精致的绣花。,1,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Mar,高约13CM MOLLY沙滩音乐节可动人偶,有妆 好看 只要发型不同就买起来?,2,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Mar,高约13CM MOLLY沙滩音乐节可动人偶,为你唱这首歌，没有什么风格～啦啦啦,5,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Feb,高约13CM MOLLY沙滩音乐节可动人偶,整体评价：可可爱爱没有脑袋,1,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Mar,高约13CM MOLLY沙滩音乐节可动人偶,好可爱，头部算轻了，不用支架就能站稳。,1,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Feb,高约13CM MOLLY沙滩音乐节可动人偶,超级可爱！！！入手的第一个可动molly，很精致，戳中了我的心巴！！！送的mini款crybaby也很喜欢，可以重了三个荧光黄,0,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Mar,高约13CM MOLLY沙滩音乐节可动人偶,炒鸡无敌的可爱，这款真的可以有!,5,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Feb,高约13CM MOLLY沙滩音乐节可动人偶,鞋子有点松，其他都很好,1,回复：亲爱的，很抱歉没有让您满意，购物有任何问题可以随时联系在线客服哦，创造潮流、传递美好，泡泡一直都在哦,,,是,中性
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Mar,高约13CM MOLLY沙滩音乐节可动人偶,又甜又酷的辣妹！,1,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Mar,高约13CM MOLLY沙滩音乐节可动人偶,可爱，手感好。,2,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Mar,高约13CM MOLLY沙滩音乐节可动人偶,超可爱，做工精致，喜欢！,1,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Feb,高约13CM MOLLY沙滩音乐节可动人偶,hin可爱～,1,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Feb,高约13CM MOLLY沙滩音乐节可动人偶,可爱可爱可爱,3,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Feb,高约13CM MOLLY沙滩音乐节可动人偶,回购一个送给小朋友，这款molly太可爱了！送的杯子和咬线器也喜欢！咬线器重了一个,0,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Feb,高约13CM MOLLY沙滩音乐节可动人偶,样子一般，但是必须集齐全套BJD哈哈哈。,0,,,,否,中性
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Feb,高约13CM MOLLY沙滩音乐节可动人偶,比心～,3,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Mar,高约13CM MOLLY沙滩音乐节可动人偶,脸超可爱 感觉比以往脸细节更好看了,0,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Feb,高约13CM MOLLY沙滩音乐节可动人偶,送朋友额，朋友很喜欢,0,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Mar,高约13CM MOLLY沙滩音乐节可动人偶,金发碧眼很好看,4,回复：亲爱的，很抱歉没有让您满意，购物有任何问题可以随时联系在线客服哦，创造潮流、传递美好，泡泡一直都在哦,7天后追评,金发碧眼很好看,是,积极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Feb,高约13CM MOLLY沙滩音乐节可动人偶,怪可爱的对不对?,1,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Mar,高约13CM MOLLY沙滩音乐节可动人偶,米,1,,,,否,中性
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Feb,高约13CM MOLLY沙滩音乐节可动人偶,这只molly太可爱了！！好看！！第一只BJD娃娃，疯狂心动?,1,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Oct,高约13CM MOLLY沙滩音乐节可动人偶,可爱,0,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Jan,高约13CM MOLLY沙滩音乐节可动人偶,很漂亮,0,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Feb,高约13CM MOLLY沙滩音乐节可动人偶,积极,0,,,,否,中性
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Feb,高约13CM MOLLY沙滩音乐节可动人偶,好,0,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Feb,高约13CM MOLLY沙滩音乐节可动人偶,此用户没有填写评价。,1,,,,否,中性
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Mar,高约13CM MOLLY沙滩音乐节可动人偶,此用户没有填写评价。,0,,,,否,中性
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Feb,高约13CM MOLLY沙滩音乐节可动人偶,此用户没有填写评价。,0,,,,否,中性
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Jan,高约13CM MOLLY沙滩音乐节可动人偶,此用户没有填写评价。,0,,,,否,中性
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Oct,高约13CM MOLLY沙滩音乐节可动人偶,此用户没有填写评价。,0,,,,否,中性
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Oct,高约13CM MOLLY沙滩音乐节可动人偶,此用户没有填写评价。,0,,,,否,中性
Molly,大娃,POPMART泡泡玛特 MOLLY沙滩音乐节可动人偶收藏潮流玩具创意礼物,429,100,22-Oct,高约13CM MOLLY沙滩音乐节可动人偶,此用户没有填写评价。,0,,,,否,中性
Molly,大娃,POPMART泡泡玛特 MOLLY冯如号手办套装创意礼物大娃手办潮流摆件,799,28,22-Oct,手办高约12cm MOLLY冯如号手办,整体评价：我要飞的更高?,2,,,,否,积极
Molly,大娃,POPMART泡泡玛特 MOLLY冯如号手办套装创意礼物大娃手办潮流摆件,799,28,2021-01~09,手办高约12cm Molly冯如号手办,整体评价：娃好小，比普通的盲盒只大了一点，飞机全塑料轻飘飘的，但是奈何喜欢Molly,0,,,,否,积极
